freeSpaces,month,freeBikesRate,temperature,hour,datetime,freeBikes,windSpeed,occupyBikesRate,humidity,occupyBikes,pressure,weatherText,visibility,dateMilliseconds,weatherCode,_id,day,minute,weekday
1940,7,76.0256410256,30,11,2014-07-17 11:10:02.127000,1186,8.05,23.9743589744,31.0,374,1015.92,Fair,9.99,1405595402000,34,53c7af145237bc3bbaa2894a,17,10,3
1938,7,76.1538461538,30,11,2014-07-17 11:20:01.967000,1188,8.05,23.8461538462,31.0,372,1015.92,Fair,9.99,1405596001000,34,53c7b16b5237bc3bd590c0b5,17,20,3
1931,7,76.6025641026,32,11,2014-07-17 11:30:01.685000,1195,8.05,23.3974358974,29.0,365,1015.92,Fair,9.99,1405596601000,34,53c7b3c35237bc3bf908fdb0,17,30,3
1924,7,77.0512820513,32,11,2014-07-17 11:40:02.229000,1202,8.05,22.9487179487,29.0,358,1015.92,Fair,9.99,1405597202000,34,53c7b61c5237bc3c12d00f78,17,40,3
1920,7,77.3076923077,32,11,2014-07-17 11:50:02.295000,1206,8.05,22.6923076923,29.0,354,1015.92,Fair,9.99,1405597802000,34,53c7b8735237bc3c36247479,17,50,3
1922,7,77.1794871795,33,12,2014-07-17 12:00:01.923000,1204,11.27,22.8205128205,23.0,356,1015.92,Fair,9.99,1405598401000,34,53c7bacc5237bc3c512b7cbc,17,0,3
1936,7,76.2820512821,33,12,2014-07-17 12:10:02.512000,1190,11.27,23.7179487179,23.0,370,1015.92,Fair,9.99,1405599002000,34,53c7bd245237bc3c6fcb75ae,17,10,3
1948,7,75.5128205128,33,12,2014-07-17 12:20:02.283000,1178,11.27,24.4871794872,23.0,382,1015.92,Fair,9.99,1405599602000,34,53c7bf7b5237bc3c95f1a857,17,20,3
1954,7,75.1282051282,33,12,2014-07-17 12:30:02.120000,1172,11.27,24.8717948718,23.0,388,1015.92,Fair,9.99,1405600202000,34,53c7c1d65237bc3cad55ecc4,17,30,3
1953,7,75.1923076923,34,12,2014-07-17 12:40:01.686000,1173,14.48,24.8076923077,20.0,387,1015.92,Fair,9.99,1405600801000,34,53c7c42f5237bc3cc7313372,17,40,3
1953,7,75.1923076923,34,12,2014-07-17 12:50:02.142000,1173,14.48,24.8076923077,20.0,387,1015.92,Fair,9.99,1405601402000,34,53c7c6835237bc3cea7f4ec4,17,50,3
1948,7,75.5128205128,34,13,2014-07-17 13:00:02.214000,1178,14.48,24.4871794872,20.0,382,1015.92,Fair,9.99,1405602002000,34,53c7c8db5237bc3d0621011a,17,0,3
1956,7,75.0,35,13,2014-07-17 13:10:02.144000,1170,12.87,25.0,18.0,390,1015.92,Fair,9.99,1405602602000,34,53c7cb365237bc3d23fed429,17,10,3
1959,7,74.8076923077,35,13,2014-07-17 13:20:01.973000,1167,12.87,25.1923076923,18.0,393,1015.92,Fair,9.99,1405603201000,34,53c7cd8b5237bc3d481d01af,17,20,3
1960,7,74.7435897436,36,13,2014-07-17 13:30:01.811000,1166,4.83,25.2564102564,16.0,394,1015.92,Fair,9.99,1405603801000,34,53c7cfe35237bc3d62c73e0c,17,30,3
1958,7,74.8717948718,36,13,2014-07-17 13:40:01.708000,1168,4.83,25.1282051282,16.0,392,1015.92,Fair,9.99,1405604401000,34,53c7d23b5237bc3d850a8f46,17,40,3
1956,7,75.0,36,13,2014-07-17 13:50:02.362000,1170,4.83,25.0,16.0,390,1015.92,Fair,9.99,1405605002000,34,53c7d4955237bc3d9e4b8065,17,50,3
1960,7,74.7435897436,36,14,2014-07-17 14:00:02.231000,1166,8.05,25.2564102564,13.0,394,1015.92,Fair,9.99,1405605602000,34,53c7d6ec5237bc3dc46e14b9,17,0,3
1955,7,75.0641025641,36,14,2014-07-17 14:10:01.847000,1171,8.05,24.9358974359,13.0,389,1015.92,Fair,9.99,1405606201000,34,53c7d9445237bc3de17e062e,17,10,3
1946,7,75.641025641,36,14,2014-07-17 14:20:02.580000,1180,8.05,24.358974359,13.0,380,1015.92,Fair,9.99,1405606802000,34,53c7db9c5237bc3dff8387c4,17,20,3
1930,7,76.6666666667,36,14,2014-07-17 14:30:02.287000,1196,8.05,23.3333333333,13.0,364,1015.92,Fair,9.99,1405607402000,34,53c7ddf45237bc3e23f828be,17,30,3
1935,7,76.3461538462,38,14,2014-07-17 14:40:01.649000,1191,22.53,23.6538461538,12.0,369,1015.92,Fair,9.99,1405608001000,34,53c7e04b5237bc3e3cf776e6,17,40,3
1928,7,76.7948717949,38,14,2014-07-17 14:50:02.370000,1198,22.53,23.2051282051,12.0,362,1015.92,Fair,9.99,1405608602000,34,53c7e2a45237bc3e557f731b,17,50,3
1931,7,76.6025641026,38,15,2014-07-17 15:00:02.230000,1195,24.14,23.3974358974,11.0,365,1015.92,Fair,9.99,1405609202000,34,53c7e4fc5237bc3e7bf874d8,17,0,3
1910,7,77.9487179487,38,15,2014-07-17 15:10:02.515000,1216,24.14,22.0512820513,11.0,344,1015.92,Fair,9.99,1405609802000,34,53c7e7545237bc3e9858bd71,17,10,3
1935,7,76.3461538462,38,15,2014-07-17 15:20:01.989000,1191,24.14,23.6538461538,11.0,369,1015.92,Fair,9.99,1405610401000,34,53c7e9ab5237bc3ebe9f95fc,17,20,3
1928,7,76.7948717949,38,15,2014-07-17 15:30:02.052000,1198,25.75,23.2051282051,10.0,362,1015.92,Fair,9.99,1405611002000,34,53c7ec035237bc3ed7721979,17,30,3
1931,7,76.6025641026,38,15,2014-07-17 15:40:02.089000,1195,25.75,23.3974358974,10.0,365,1015.92,Fair,9.99,1405611602000,34,53c7ee5b5237bc3efa643eaa,17,40,3
1929,7,76.7307692308,38,15,2014-07-17 15:50:02.596000,1197,25.75,23.2692307692,10.0,363,1015.92,Fair,9.99,1405612202000,34,53c7f0c15237bc3f12b4197d,17,50,3
1930,7,76.6666666667,38,16,2014-07-17 16:00:02.440000,1196,22.53,23.3333333333,10.0,364,1015.92,Fair,9.99,1405612802000,34,53c7f3175237bc3f2f2739c5,17,0,3
1926,7,76.9230769231,38,16,2014-07-17 16:10:02.255000,1200,22.53,23.0769230769,10.0,360,1015.92,Fair,9.99,1405613402000,34,53c7f5635237bc3f55249c4b,17,10,3
1938,7,76.1538461538,38,16,2014-07-17 16:20:01.678000,1188,22.53,23.8461538462,10.0,372,1015.92,Fair,9.99,1405614001000,34,53c7f7bc5237bc3f71a983e1,17,20,3
1940,7,76.0256410256,38,16,2014-07-17 16:30:01.941000,1186,22.53,23.9743589744,10.0,374,1015.92,Fair,9.99,1405614601000,34,53c7fa145237bc3f8fa3f6d6,17,30,3
1957,7,74.9358974359,38,16,2014-07-17 16:40:02.224000,1169,22.53,25.0641025641,9.0,391,1015.92,Fair,9.99,1405615202000,34,53c7fc6d5237bc3fb2d14941,17,40,3
1956,7,75.0,38,16,2014-07-17 16:50:02.303000,1170,22.53,25.0,9.0,390,1015.92,Fair,9.99,1405615802000,34,53c7fec55237bc3fcd9cfcf6,17,50,3
1957,7,74.9358974359,38,17,2014-07-17 17:00:02.557000,1169,22.53,25.0641025641,9.0,391,1015.92,Fair,9.99,1405616402000,34,53c8011c5237bc3ff4daa886,17,0,3
1961,7,74.6794871795,37,17,2014-07-17 17:10:02.561000,1165,22.53,25.3205128205,9.0,395,1015.92,Fair,9.99,1405617002000,34,53c803745237bc400f13396a,17,10,3
1981,7,73.3974358974,37,17,2014-07-17 17:20:01.900000,1145,22.53,26.6025641026,9.0,415,1015.92,Fair,9.99,1405617601000,34,53c805cb5237bc40e5fe9a9e,17,20,3
1969,7,74.1666666667,37,17,2014-07-17 17:30:02.055000,1157,19.31,25.8333333333,10.0,403,1015.92,Fair,9.99,1405618202000,34,53c8082f5237bc415832f3a3,17,30,3
1975,7,73.7820512821,37,17,2014-07-17 17:40:02.146000,1151,19.31,26.2179487179,10.0,409,1015.92,Fair,9.99,1405618802000,34,53c80a7f5237bc417013212a,17,40,3
1977,7,73.6538461538,37,17,2014-07-17 17:50:01.832000,1149,19.31,26.3461538462,10.0,411,1015.92,Fair,9.99,1405619401000,34,53c80cd35237bc418a7ff482,17,50,3
1982,7,73.3333333333,37,18,2014-07-17 18:00:02.666000,1144,19.31,26.6666666667,11.0,416,1015.92,Fair,9.99,1405620002000,34,53c80f2c5237bc41b0bff336,17,0,3
1978,7,73.5897435897,37,18,2014-07-17 18:10:02.370000,1148,19.31,26.4102564103,11.0,412,1015.92,Fair,9.99,1405620602000,34,53c811845237bc41cd91b5c8,17,10,3
1983,7,73.2692307692,37,18,2014-07-17 18:20:02.384000,1143,19.31,26.7307692308,11.0,417,1015.92,Fair,9.99,1405621202000,34,53c813e15237bc41f685fa39,17,20,3
1996,7,72.4358974359,37,18,2014-07-17 18:30:02.255000,1130,19.31,27.5641025641,11.0,430,1015.92,Fair,9.99,1405621802000,34,53c816335237bc420fae265c,17,30,3
2006,7,71.7948717949,37,18,2014-07-17 18:40:02.471000,1120,14.48,28.2051282051,12.0,440,1015.92,Fair,9.99,1405622402000,34,53c8188c5237bc423317f8e4,17,40,3
2002,7,72.0512820513,37,18,2014-07-17 18:50:02.609000,1124,14.48,27.9487179487,12.0,436,1015.92,Fair,9.99,1405623002000,34,53c81aef5237bc424c5b6bbb,17,50,3
2010,7,71.5384615385,37,19,2014-07-17 19:00:01.808000,1116,11.27,28.4615384615,12.0,444,1015.92,Fair,9.99,1405623601000,34,53c81d3b5237bc4268151adb,17,0,3
2000,7,72.1794871795,37,19,2014-07-17 19:10:01.701000,1126,11.27,27.8205128205,12.0,434,1015.92,Fair,9.99,1405624201000,34,53c81f945237bc428f7d26db,17,10,3
1999,7,72.2435897436,37,19,2014-07-17 19:20:02.106000,1127,11.27,27.7564102564,12.0,433,1015.92,Fair,9.99,1405624802000,34,53c821eb5237bc42aa1b8892,17,20,3
1993,7,72.6282051282,37,19,2014-07-17 19:30:02.302000,1133,11.27,27.3717948718,12.0,427,1015.92,Fair,9.99,1405625402000,34,53c824455237bc42c32a4691,17,30,3
1976,7,73.7179487179,36,19,2014-07-17 19:40:02.530000,1150,11.27,26.2820512821,13.0,410,1015.92,Fair,9.99,1405626002000,34,53c8269d5237bc42e64c3829,17,40,3
1975,7,73.7820512821,36,19,2014-07-17 19:50:02.515000,1151,11.27,26.2179487179,13.0,409,1015.92,Fair,9.99,1405626602000,34,53c828fa5237bc4302d92784,17,50,3
1980,7,73.4615384615,36,20,2014-07-17 20:00:02.542000,1146,11.27,26.5384615385,13.0,414,1015.92,Fair,9.99,1405627202000,34,53c82b4c5237bc4328792a28,17,0,3
1971,7,74.0384615385,36,20,2014-07-17 20:10:02.088000,1155,8.05,25.9615384615,14.0,405,1015.92,Fair,9.99,1405627802000,34,53c82db05237bc43478534b8,17,10,3
1971,7,74.0384615385,36,20,2014-07-17 20:20:01.724000,1155,8.05,25.9615384615,14.0,405,1015.92,Fair,9.99,1405628401000,34,53c82ffd5237bc436ea9e1f8,17,20,3
1971,7,74.0384615385,36,20,2014-07-17 20:30:01.844000,1155,8.05,25.9615384615,14.0,405,1015.92,Fair,9.99,1405629001000,34,53c832535237bc4387b3e15a,17,30,3
1966,7,74.358974359,33,20,2014-07-17 20:40:02.472000,1160,8.05,25.641025641,16.0,400,1015.92,Fair,9.99,1405629602000,33,53c834b05237bc439f38d07b,17,40,3
1974,7,73.8461538462,33,20,2014-07-17 20:50:02.241000,1152,8.05,26.1538461538,16.0,408,1015.92,Fair,9.99,1405630202000,33,53c837065237bc43c3a35203,17,50,3
1975,7,73.7820512821,33,21,2014-07-17 21:00:02.242000,1151,8.05,26.2179487179,16.0,409,1015.92,Fair,9.99,1405630802000,33,53c8395c5237bc43e7ab75b2,17,0,3
1981,7,73.3974358974,31,21,2014-07-17 21:10:02.204000,1145,4.83,26.6025641026,18.0,415,1015.92,Fair,9.99,1405631402000,33,53c83bb45237bc440543aadf,17,10,3
1984,7,73.2051282051,31,21,2014-07-17 21:20:02.582000,1142,4.83,26.7948717949,18.0,418,1015.92,Fair,9.99,1405632002000,33,53c83e0e5237bc442bacf670,17,20,3
1982,7,73.3333333333,30,21,2014-07-17 21:30:02.440000,1144,0.0,26.6666666667,19.0,416,1015.92,Fair,9.99,1405632602000,33,53c840665237bc444530b3ea,17,30,3
1977,7,73.6538461538,30,21,2014-07-17 21:40:02.050000,1149,0.0,26.3461538462,19.0,411,1015.92,Fair,9.99,1405633202000,33,53c842be5237bc4468b16b9d,17,40,3
1968,7,74.2307692308,30,21,2014-07-17 21:50:02.463000,1158,0.0,25.7692307692,19.0,402,1015.92,Fair,9.99,1405633802000,33,53c845165237bc4480e0705f,17,50,3
1957,7,74.9358974359,30,22,2014-07-17 22:00:01.798000,1169,1.61,25.0641025641,19.0,391,1015.92,Fair,9.99,1405634401000,33,53c8476c5237bc449de77519,17,0,3
1954,7,75.1282051282,30,22,2014-07-17 22:10:02.399000,1172,1.61,24.8717948718,19.0,388,1015.92,Fair,9.99,1405635002000,33,53c849c55237bc44c5ceb865,17,10,3
1958,7,74.8717948718,30,22,2014-07-17 22:20:02.156000,1168,1.61,25.1282051282,19.0,392,1015.92,Fair,9.99,1405635602000,33,53c84c1e5237bc44e4dea07c,17,20,3
1944,7,75.7692307692,30,22,2014-07-17 22:30:02.194000,1182,1.61,24.2307692308,19.0,378,1015.92,Fair,9.99,1405636202000,33,53c84e745237bc450b34adb1,17,30,3
1950,7,75.3846153846,28,22,2014-07-17 22:40:02.352000,1176,3.22,24.6153846154,21.0,384,1015.92,Fair,9.99,1405636802000,33,53c850d25237bc45230fa97f,17,40,3
1953,7,75.1923076923,28,22,2014-07-17 22:50:02.494000,1173,3.22,24.8076923077,21.0,387,1015.92,Fair,9.99,1405637402000,33,53c853255237bc453c35b38d,17,50,3
1941,7,75.9615384615,28,23,2014-07-17 23:00:02.556000,1185,3.22,24.0384615385,21.0,375,1015.92,Fair,9.99,1405638002000,33,53c8557d5237bc456384ceec,17,0,3
1945,7,75.7051282051,27,23,2014-07-17 23:10:01.840000,1181,4.83,24.2948717949,23.0,379,1015.92,Fair,9.99,1405638601000,33,53c857d35237bc4582a12aa5,17,10,3
1935,7,76.3461538462,27,23,2014-07-17 23:20:02.138000,1191,4.83,23.6538461538,23.0,369,1015.92,Fair,9.99,1405639202000,33,53c85a2c5237bc459f87211f,17,20,3
1928,7,76.7948717949,27,23,2014-07-17 23:30:01.782000,1198,4.83,23.2051282051,23.0,362,1015.92,Fair,9.99,1405639801000,33,53c85c835237bc45c72d9b6e,17,30,3
1922,7,77.1794871795,27,23,2014-07-17 23:40:02.550000,1204,3.22,22.8205128205,23.0,356,1015.92,Fair,9.99,1405640402000,33,53c85edc5237bc45e35d45c1,17,40,3
1912,7,77.8205128205,27,23,2014-07-17 23:50:02.513000,1214,3.22,22.1794871795,23.0,346,1015.92,Fair,9.99,1405641002000,33,53c861335237bc4606d5c3b6,17,50,3
1913,7,77.7564102564,25,0,2014-07-18 00:00:02.517000,1213,4.83,22.2435897436,24.0,347,1015.92,Fair,9.99,1405641602000,33,53c8638f5237bc4622c50ad0,18,0,4
1914,7,77.6923076923,25,0,2014-07-18 00:10:02.047000,1212,4.83,22.3076923077,24.0,348,1015.92,Fair,9.99,1405642202000,33,53c865e35237bc463fbb2a82,18,10,4
1928,7,76.7948717949,25,0,2014-07-18 00:20:02.036000,1198,4.83,23.2051282051,24.0,362,1015.92,Fair,9.99,1405642802000,33,53c8683d5237bc466e81a610,18,20,4
1926,7,76.9230769231,25,0,2014-07-18 00:30:02.472000,1200,4.83,23.0769230769,24.0,360,1015.92,Fair,9.99,1405643402000,33,53c86a945237bc468cb1a736,18,30,4
1926,7,76.9230769231,25,0,2014-07-18 00:40:02.617000,1200,4.83,23.0769230769,24.0,360,1015.92,Fair,9.99,1405644002000,33,53c86cec5237bc46aa131018,18,40,4
1920,7,77.3076923077,25,0,2014-07-18 00:50:02.487000,1206,4.83,22.6923076923,24.0,354,1015.92,Fair,9.99,1405644602000,33,53c86f445237bc46d0b22c5c,18,50,4
1917,7,77.5,24,1,2014-07-18 01:00:02.581000,1209,4.83,22.5,27.0,351,1015.92,Fair,9.99,1405645202000,33,53c8719e5237bc46f13d74a4,18,0,4
1916,7,77.5641025641,24,1,2014-07-18 01:10:01.698000,1210,4.83,22.4358974359,27.0,350,1015.92,Fair,9.99,1405645801000,33,53c873f35237bc471af123b1,18,10,4
1911,7,77.8846153846,24,1,2014-07-18 01:20:01.628000,1215,4.83,22.1153846154,27.0,345,1015.92,Fair,9.99,1405646401000,33,53c8764b5237bc4736a97304,18,20,4
1910,7,77.9487179487,24,1,2014-07-18 01:30:02.473000,1216,4.83,22.0512820513,27.0,344,1015.92,Fair,9.99,1405647002000,33,53c878a45237bc4751e8d6cb,18,30,4
1923,7,77.1153846154,23,1,2014-07-18 01:40:02.568000,1203,8.05,22.8846153846,29.0,357,982.05,Fair,9.99,1405647602000,33,53c87b085237bc4774340908,18,40,4
1926,7,76.9230769231,23,1,2014-07-18 01:50:02.543000,1200,8.05,23.0769230769,29.0,360,982.05,Fair,9.99,1405648202000,33,53c87d545237bc478c4f6409,18,50,4
1919,7,77.3717948718,23,2,2014-07-18 02:00:02.647000,1207,12.87,22.6282051282,25.0,353,982.05,Fair,9.99,1405648802000,33,53c87fad5237bc47b4389507,18,0,4
1922,7,77.1794871795,23,2,2014-07-18 02:10:02.564000,1204,12.87,22.8205128205,25.0,356,982.05,Fair,9.99,1405649402000,33,53c882045237bc47d456716b,18,10,4
1917,7,77.5,23,2,2014-07-18 02:20:02.234000,1209,12.87,22.5,25.0,351,982.05,Fair,9.99,1405650002000,33,53c8845e5237bc47efab902c,18,20,4
1916,7,77.5641025641,23,2,2014-07-18 02:30:02.460000,1210,11.27,22.4358974359,25.0,350,982.05,Fair,9.99,1405650602000,33,53c886b45237bc4813f87236,18,30,4
1914,7,77.6923076923,23,2,2014-07-18 02:40:02.180000,1212,11.27,22.3076923077,25.0,348,982.05,Fair,9.99,1405651202000,33,53c889135237bc483c09976a,18,40,4
1912,7,77.8205128205,23,2,2014-07-18 02:50:01.715000,1214,11.27,22.1794871795,25.0,346,982.05,Fair,9.99,1405651801000,33,53c88b635237bc4855a41208,18,50,4
1914,7,77.6923076923,23,3,2014-07-18 03:00:02.459000,1212,12.87,22.3076923077,27.0,348,982.05,Fair,9.99,1405652402000,33,53c88dc05237bc48a5c8cd9d,18,0,4
1923,7,77.1153846154,23,3,2014-07-18 03:10:02.446000,1203,12.87,22.8846153846,27.0,357,982.05,Fair,9.99,1405653002000,33,53c890145237bc48c1d94e83,18,10,4
1923,7,77.1153846154,23,3,2014-07-18 03:20:01.688000,1203,12.87,22.8846153846,27.0,357,982.05,Fair,9.99,1405653601000,33,53c8926b5237bc48e810c6c2,18,20,4
1920,7,77.3076923077,23,3,2014-07-18 03:30:02.100000,1206,9.66,22.6923076923,25.0,354,982.05,Fair,9.99,1405654202000,33,53c894c55237bc4901ee05d4,18,30,4
1914,7,77.6923076923,23,3,2014-07-18 03:40:01.924000,1212,9.66,22.3076923077,25.0,348,982.05,Fair,9.99,1405654801000,33,53c8972c5237bc4924b5d9e2,18,40,4
1917,7,77.5,23,3,2014-07-18 03:50:01.806000,1209,9.66,22.5,25.0,351,982.05,Fair,9.99,1405655401000,33,53c899735237bc493dd11fb4,18,50,4
1914,7,77.6923076923,22,4,2014-07-18 04:00:01.969000,1212,8.05,22.3076923077,27.0,348,982.05,Fair,9.99,1405656001000,33,53c89bcb5237bc4959a11cdb,18,0,4
1917,7,77.5,22,4,2014-07-18 04:10:02.569000,1209,8.05,22.5,27.0,351,982.05,Fair,9.99,1405656602000,33,53c89e2c5237bc4980e5b02f,18,10,4
1920,7,77.3076923077,22,4,2014-07-18 04:20:01.902000,1206,8.05,22.6923076923,27.0,354,982.05,Fair,9.99,1405657201000,33,53c8a0885237bc499cd20a31,18,20,4
1913,7,77.7564102564,23,4,2014-07-18 04:30:01.744000,1213,4.83,22.2435897436,25.0,347,982.05,Fair,9.99,1405657801000,33,53c8a2d35237bc49b50261e4,18,30,4
1903,7,78.3974358974,23,4,2014-07-18 04:40:02.105000,1223,4.83,21.6025641026,25.0,337,982.05,Fair,9.99,1405658402000,33,53c8a52d5237bc49d88c2512,18,40,4
1908,7,78.0769230769,23,4,2014-07-18 04:50:02.040000,1218,4.83,21.9230769231,25.0,342,982.05,Fair,9.99,1405659002000,33,53c8a7845237bc49f1891841,18,50,4
1909,7,78.0128205128,23,5,2014-07-18 05:00:02.284000,1217,4.83,21.9871794872,25.0,343,982.05,Fair,9.99,1405659602000,33,53c8a9dc5237bc4a0da70e00,18,0,4
1923,7,77.1153846154,23,5,2014-07-18 05:10:02.268000,1203,9.66,22.8846153846,25.0,357,982.05,Fair,9.99,1405660202000,33,53c8ac355237bc4a3667b98c,18,10,4
1939,7,76.0897435897,23,5,2014-07-18 05:20:02.323000,1187,9.66,23.9102564103,25.0,373,982.05,Fair,9.99,1405660802000,33,53c8ae8c5237bc4a561a829e,18,20,4
1945,7,75.7051282051,23,5,2014-07-18 05:30:01.646000,1181,9.66,24.2948717949,25.0,379,982.05,Fair,9.99,1405661401000,33,53c8b0e35237bc4a7330baa5,18,30,4
1941,7,75.9615384615,22,5,2014-07-18 05:40:02.478000,1185,9.66,24.0384615385,29.0,375,982.05,Fair,9.99,1405662002000,34,53c8b33e5237bc4a9850af98,18,40,4
1933,7,76.4743589744,22,5,2014-07-18 05:50:01.765000,1193,9.66,23.5256410256,29.0,367,982.05,Fair,9.99,1405662601000,34,53c8b5945237bc4ab1fb3e48,18,50,4
1946,7,75.641025641,22,6,2014-07-18 06:00:02.438000,1180,4.83,24.358974359,31.0,380,982.05,Fair,9.99,1405663202000,34,53c8b7ee5237bc4ad73318b3,18,0,4
1946,7,75.641025641,22,6,2014-07-18 06:10:01.941000,1180,4.83,24.358974359,31.0,380,982.05,Fair,9.99,1405663801000,34,53c8ba445237bc4c077656a4,18,10,4
1942,7,75.8974358974,22,6,2014-07-18 06:20:02.126000,1184,4.83,24.1025641026,31.0,376,982.05,Fair,9.99,1405664402000,34,53c8bc9c5237bc4c25adfd43,18,20,4
1940,7,76.0256410256,22,6,2014-07-18 06:30:07.528000,1186,4.83,23.9743589744,31.0,374,982.05,Fair,9.99,1405665007000,34,53c8bf1f5237bc4d0b8e96f2,18,30,4
1951,7,75.3205128205,22,6,2014-07-18 06:40:01.860000,1175,4.83,24.6794871795,31.0,385,982.05,Fair,9.99,1405665601000,34,53c8c14f5237bc4d31612a33,18,40,4
1944,7,75.7692307692,22,6,2014-07-18 06:50:02.514000,1182,4.83,24.2307692308,31.0,378,982.05,Fair,9.99,1405666202000,34,53c8c3a45237bc4d5475017d,18,50,4
1962,7,74.6153846154,23,7,2014-07-18 07:00:02.456000,1164,3.22,25.3846153846,31.0,396,982.05,Fair,9.99,1405666802000,34,53c8c5fc5237bc4e7a56f028,18,0,4
1966,7,74.358974359,23,7,2014-07-18 07:10:01.774000,1160,3.22,25.641025641,31.0,400,982.05,Fair,9.99,1405667401000,34,53c8c8545237bc4e979db493,18,10,4
1968,7,74.2307692308,23,7,2014-07-18 07:20:01.715000,1158,3.22,25.7692307692,31.0,402,982.05,Fair,9.99,1405668001000,34,53c8caac5237bc4ebc997723,18,20,4
1951,7,75.3205128205,23,7,2014-07-18 07:30:02.134000,1175,3.22,24.6794871795,31.0,385,982.05,Fair,9.99,1405668602000,34,53c8cd035237bc4ed8e8d2e6,18,30,4
1939,7,76.0897435897,25,7,2014-07-18 07:40:01.871000,1187,0.0,23.9102564103,29.0,373,982.05,Fair,9.99,1405669201000,34,53c8cf685237bc4efbee8789,18,40,4
1941,7,75.9615384615,25,7,2014-07-18 07:50:02.002000,1185,0.0,24.0384615385,29.0,375,982.05,Fair,9.99,1405669802000,34,53c8d1b65237bc4f142b4b98,18,50,4
1938,7,76.1538461538,27,8,2014-07-18 08:00:02.119000,1188,3.22,23.8461538462,32.0,372,982.05,Fair,9.99,1405670402000,34,53c8d40d5237bc4f30284840,18,0,4
1937,7,76.2179487179,27,8,2014-07-18 08:10:02.126000,1189,3.22,23.7820512821,32.0,371,982.05,Fair,9.99,1405671002000,34,53c8d6655237bc4f56e6def2,18,10,4
1932,7,76.5384615385,27,8,2014-07-18 08:20:01.744000,1194,3.22,23.4615384615,32.0,366,982.05,Fair,9.99,1405671601000,34,53c8d8bc5237bc4f73e6d2a9,18,20,4
1929,7,76.7307692308,28,8,2014-07-18 08:30:01.760000,1197,8.05,23.2692307692,35.0,363,982.05,Fair,9.99,1405672201000,34,53c8db145237bc4f8e418d53,18,30,4
1924,7,77.0512820513,28,8,2014-07-18 08:40:01.653000,1202,8.05,22.9487179487,35.0,358,982.05,Fair,9.99,1405672801000,34,53c8dd6c5237bc4fb23eb6ed,18,40,4
1935,7,76.3461538462,28,8,2014-07-18 08:50:02.304000,1191,8.05,23.6538461538,35.0,369,982.05,Fair,9.99,1405673402000,34,53c8dfc95237bc4fc8559820,18,50,4
1938,7,76.1538461538,28,9,2014-07-18 09:00:02.618000,1188,8.05,23.8461538462,35.0,372,982.05,Fair,9.99,1405674002000,34,53c8e21c5237bc4ff0296994,18,0,4
1933,7,76.4743589744,30,9,2014-07-18 09:10:01.636000,1193,11.27,23.5256410256,31.0,367,982.05,Fair,9.99,1405674601000,34,53c8e4745237bc500e536660,18,10,4
1935,7,76.3461538462,30,9,2014-07-18 09:20:02.186000,1191,11.27,23.6538461538,31.0,369,982.05,Fair,9.99,1405675202000,34,53c8e6cc5237bc50282c1bba,18,20,4
1935,7,76.3461538462,30,9,2014-07-18 09:30:02.260000,1191,11.27,23.6538461538,31.0,369,982.05,Fair,9.99,1405675802000,34,53c8e92e5237bc504dcb065a,18,30,4
1936,7,76.2820512821,31,9,2014-07-18 09:40:02.051000,1190,11.27,23.7179487179,29.0,370,982.05,Fair,9.99,1405676402000,34,53c8eb7b5237bc5067ce1dae,18,40,4
1933,7,76.4743589744,32,9,2014-07-18 09:50:02.269000,1193,16.09,23.5256410256,29.0,367,982.05,Fair,9.99,1405677002000,34,53c8edd75237bc50b78de89e,18,50,4
1934,7,76.4102564103,32,10,2014-07-18 10:00:02.195000,1192,16.09,23.5897435897,29.0,368,982.05,Fair,9.99,1405677602000,34,53c8f02c5237bc50df17a46b,18,0,4
1937,7,76.2179487179,32,10,2014-07-18 10:10:01.666000,1189,16.09,23.7820512821,29.0,371,982.05,Fair,9.99,1405678201000,34,53c8f2835237bc510cd7ee0f,18,10,4
1944,7,75.7692307692,32,10,2014-07-18 10:20:01.946000,1182,16.09,24.2307692308,29.0,378,982.05,Fair,9.99,1405678801000,34,53c8f4dc5237bc518f640c0c,18,20,4
1938,7,76.1538461538,32,10,2014-07-18 10:40:02.014000,1188,20.92,23.8461538462,27.0,372,982.05,Fair,9.99,1405680002000,34,53c8f98e5237bc51c2e4640b,18,40,4
1937,7,76.2179487179,32,10,2014-07-18 10:50:02.411000,1189,20.92,23.7820512821,27.0,371,982.05,Fair,9.99,1405680602000,34,53c8fbe55237bc51e586bb92,18,50,4
1952,7,75.2564102564,34,11,2014-07-18 11:00:02.276000,1174,22.53,24.7435897436,26.0,386,982.05,Fair,9.99,1405681202000,34,53c8fe3c5237bc520139fcdc,18,0,4
1952,7,75.2564102564,34,11,2014-07-18 11:10:01.639000,1174,22.53,24.7435897436,26.0,386,982.05,Fair,9.99,1405681801000,34,53c900945237bc522808379d,18,10,4
1960,7,74.7435897436,34,11,2014-07-18 11:20:02.108000,1166,22.53,25.2564102564,26.0,394,982.05,Fair,9.99,1405682402000,34,53c902ee5237bc5244fd5e02,18,20,4
1958,7,74.8717948718,34,11,2014-07-18 11:30:02.066000,1168,22.53,25.1282051282,26.0,392,982.05,Fair,9.99,1405683002000,34,53c905445237bc526167a2d8,18,30,4
